,id,created_at,text,author_id,tokens
83,1.50E+18,2022-03-10T21:22:25.000Z,@boyermallocups Yes Disclaimer at bottom,15971805,"['boyermallocups', 'yes', 'disclaimer', 'at', 'bottom']"
84,1.50E+18,2022-03-10T20:17:25.000Z,$1.20+ fade now $AGRI ???? https://t.co/OTrMuYHsAf,15971805,"['fade', 'now', 'agri', 'httpstcootrmuyhsaf']"
85,1.50E+18,2022-03-10T20:00:34.000Z,Don't step in front of the move! ?????? https://t.co/tkCvNEfVCL,15971805,"['dont', 'step', 'in', 'front', 'of', 'the', 'move', 'httpstcotkcvnefvcl']"
86,1.50E+18,2022-03-10T19:56:14.000Z,Nice alert @TradeHawk $HOTH https://t.co/Qdg0D2NbNZ,15971805,"['nice', 'alert', 'tradehawk', 'hoth', 'httpstcoqdgdnbnz']"
87,1.50E+18,2022-03-10T19:53:13.000Z,"Here's how $AGRI unwound into close last time 

Looks oddly familiar eh?

Anyhow - how a great day ???? https://t.co/2I340byvyq https://t.co/OTrMuYHsAf",15971805,"['here', 'how', 'agri', 'unwound', 'into', 'close', 'last', 'time', 'look', 'oddly', 'familiar', 'ehanyhow', 'how', 'a', 'great', 'day', 'httpstcoibyvyq', 'httpstcootrmuyhsaf']"
88,1.50E+18,2022-03-10T19:51:26.000Z,$AGRI ba pump dump. https://t.co/OTrMuYHsAf,15971805,"['agri', 'ba', 'pump', 'dump', 'httpstcootrmuyhsaf']"
89,1.50E+18,2022-03-10T19:47:47.000Z,"$AGRI let the tape tell you.

Only took a few minutes.

Be safe out there.

This was in the lounge moments before so everyone could record the tape and see it live (comments before hand). https://t.co/Nzv9utNWMv",15971805,"['agri', 'let', 'the', 'tape', 'tell', 'youonly', 'took', 'a', 'few', 'minutesbe', 'safe', 'out', 'therethis', 'wa', 'in', 'the', 'lounge', 'moment', 'before', 'so', 'everyone', 'could', 'record', 'the', 'tape', 'and', 'see', 'it', 'live', 'comment', 'before', 'hand', 'httpstconzvutnwmv']"
90,1.50E+18,2022-03-10T19:00:19.000Z,"One TRAP Short Sellers Need to Watch Out For ????

 https://t.co/bF8mTN563c",15971805,"['one', 'trap', 'short', 'seller', 'need', 'to', 'watch', 'out', 'for', 'httpstcobfmtnc']"
91,1.50E+18,2022-03-10T18:43:27.000Z,"I don't know who did it better -- The $DATS desktop app ""launch"" that was ""coming"" or $DWAC's launch. 

Realistically pretty similar. 

Eh, same result anyway.",15971805,"['i', 'dont', 'know', 'who', 'did', 'it', 'better', 'the', 'dat', 'desktop', 'app', 'launch', 'that', 'wa', 'coming', 'or', 'dwacs', 'launch', 'realistically', 'pretty', 'similar', 'eh', 'same', 'result', 'anyway']"
92,1.50E+18,2022-03-10T18:40:33.000Z,$DWAC fresh lows under $70s https://t.co/KUEhxBQHbv,15971805,"['dwac', 'fresh', 'low', 'under', 's', 'httpstcokuehxbqhbv']"
93,1.50E+18,2022-03-10T18:16:22.000Z,"Here is a video on $AGRI P&amp;D

https://t.co/bjRWsez92O

Momentum is one thing -- but if/when tape changes after the cover later - be safe.

???? https://t.co/gARBxr9mQn",15971805,"['here', 'is', 'a', 'video', 'on', 'agri', 'pampdhttpstcobjrwsezomomentum', 'is', 'one', 'thing', 'but', 'ifwhen', 'tape', 'change', 'after', 'the', 'cover', 'later', 'be', 'safe', 'httpstcogarbxrmqn']"
94,1.50E+18,2022-03-10T18:15:15.000Z,"Couldn't get much of a borrow anyway but when music stops know what you own $AGRI 

""The owners and operators of this website have been compensated twenty five thousand dollars cash via bank wire by acn llc for our distributed opinions this week of (03-1-22) on agri."" https://t.co/TKnX9iSMSn",15971805,"['couldnt', 'get', 'much', 'of', 'a', 'borrow', 'anyway', 'but', 'when', 'music', 'stop', 'know', 'what', 'you', 'own', 'agri', 'the', 'owner', 'and', 'operator', 'of', 'this', 'website', 'have', 'been', 'compensated', 'twenty', 'five', 'thousand', 'dollar', 'cash', 'via', 'bank', 'wire', 'by', 'acn', 'llc', 'for', 'our', 'distributed', 'opinion', 'this', 'week', 'of', 'on', 'agri', 'httpstcotknxismsn']"
95,1.50E+18,2022-03-10T18:03:50.000Z,$ISPO I liked it last time when it went straight to $100 lol this pace is slower LOL,15971805,"['ispo', 'i', 'liked', 'it', 'last', 'time', 'when', 'it', 'went', 'straight', 'to', 'lol', 'this', 'pace', 'is', 'slower', 'lol']"
96,1.50E+18,2022-03-10T17:36:48.000Z,"She's a beaut Clark

$AGRI https://t.co/8jfTJxecwC",15971805,"['shes', 'a', 'beaut', 'clarkagri', 'httpstcojftjxecwc']"
97,1.50E+18,2022-03-10T16:59:59.000Z,1 by 1 they go,15971805,"['by', 'they', 'go']"
98,1.50E+18,2022-03-10T16:58:30.000Z,$ENSV https://t.co/FxDmd5dytF,15971805,"['ensv', 'httpstcofxdmddytf']"
99,1.50E+18,2022-03-10T16:56:04.000Z,"One of those days you're happy $AGRI borrow was difficult to get any size.

Should be a great opportunity real soon but - just only so much available, have to behave until exhaustion is complete. 

Nasty.",15971805,"['one', 'of', 'those', 'day', 'youre', 'happy', 'agri', 'borrow', 'wa', 'difficult', 'to', 'get', 'any', 'sizeshould', 'be', 'a', 'great', 'opportunity', 'real', 'soon', 'but', 'just', 'only', 'so', 'much', 'available', 'have', 'to', 'behave', 'until', 'exhaustion', 'is', 'complete', 'nasty']"
